x,Y_H2O,Y_H2,Y_O2,Y_H,Y_OH,Y_HO2,rho,u,T,Y_H2O2,Y_AR,Y_N2,Y_O,p
0.05835411471322,0.08539714133353,0.00206391918868,0.01262292886018,0.00055427605202,0.01015220636011,1.42473393e-06,0.30653651563522,89.36963719296074,2613.794249250179,0.0,0.88589031208392,0.0,0.00331779138762,197772.44486658255
0.05865336658354,0.08535785357089,0.00206666890706,0.01264914131686,0.0005558800182,0.01018288733259,2.45088886e-06,0.30630178217755,89.63558896892624,2615.6048410245658,1.35349292e-06,0.88585199239006,0.0,0.00333177208255,197780.51205964672
0.05895261845387,0.0851817176151,0.0020770754033,0.0127337009771,0.00056122039836,0.01030040237292,2.49268523e-06,0.30518070796971,89.88348503027261,2624.2936969935436,1.36245627e-06,0.88576124418799,0.0,0.00338078390372,197784.67625723465
0.05925187032419,0.08471279219879,0.00210188846744,0.0129146580281,0.00057452710268,0.01055448072732,1.05060403e-06,0.30286680137554,90.11387854385508,2642.2174331976494,0.0,0.88564598827162,0.0,0.00349461460002,197786.75695164915
0.05955112219451,0.08393361809424,0.0021411807755,0.01316664815978,0.00059618496891,0.01093451134169,2.13579782e-06,0.29954320859049,90.34160655544164,2668.179892995844,2.1610668e-07,0.88555268253524,0.0,0.00367282222013,197782.94401742675
0.05985037406484,0.08294072060745,0.00219191215598,0.01344618614918,0.00062437531773,0.01139563720479,1.49434631e-06,0.29564786254915,90.57090822044626,2699.092034327942,9.600655e-08,0.8855023374626,0.0,0.0038972407494,197781.77556332335
0.06014962593516,0.08182456686589,0.00224974270253,0.01371107311126,0.00065692117048,0.01188820349135,2.48636049e-06,0.2916261394979,90.81351830033304,2731.5531782794988,0.0,0.88551955844308,0.0,0.00414744785492,197784.1614532789
0.06044887780549,0.08064159813659,0.00231006637777,0.01394416561064,0.00069181152425,0.01237396256414,2.35646747e-06,0.2878158654551,91.0804833772318,2762.9728038570947,0.0,0.88562869768195,0.0,0.0044073416372,197799.8835348027
0.06074812967581,0.07945537705796,0.00236900764325,0.01414743787311,0.00072719515168,0.01282452373992,0.0,0.28444715782655,91.4135528166876,2791.5461794996404,0.0,0.88581263736523,0.0,0.00466382116884,197847.04216919007
0.06104738154613,0.07836266461033,0.00242290829354,0.01429325223543,0.00076085259736,0.0132193581959,1.89386851e-06,0.28167602498689,91.84664260705328,2815.200114075985,0.0,0.88603862381634,0.0,0.00490044638259,197896.421749373
