x,u,Y_OH,Y_HO2,rho,Y_O2,p,Y_N2,Y_H2O,Y_H2,Y_H,Y_AR,Y_H2O2,T,Y_O
0.04099750623441,91.62074458786726,0.01124523171849,2.78242497e-06,0.36601976600435,0.01589227898946,226820.65528890296,0.0,0.07830874359867,0.00242705358218,0.00091821589431,0.88590185890384,0.0,2473.983256819243,0.00530383488808
0.04129675810474,97.44332883439456,0.01126193764019,2.79281114e-06,0.36596517530709,0.01592480897637,226748.87715778008,0.0,0.07821519690506,0.00243038127218,0.00092278422697,0.88591082479269,0.0,2473.1646885631117,0.00533127337541
0.04159600997506,103.45110003198742,0.01125181405545,4.35132411e-06,0.36639806711089,0.01595405431839,226777.7811361464,0.0,0.07819119633435,0.00243089706907,0.00092571454325,0.88589602210882,1.59787835e-06,2470.3343077185273,0.00534435236821
0.04189526184539,107.66395283943532,0.01122639377383,2.87322257e-06,0.36782417035604,0.01598935495398,227302.643487265,0.0,0.07818581301163,0.00243057969943,0.00092812257526,0.88588540921611,0.0,2466.321225603136,0.00535145354719
0.04219451371571,111.82001992453677,0.01121864171267,4.43403707e-06,0.36944977041275,0.01602191277562,228069.91910036988,0.0,0.07814519332441,0.00243145363606,0.00093120412733,0.8858797174657,1.6091293e-06,2463.5386869171175,0.00536583379183
0.04249376558603,118.50950411384132,0.01121791886003,4.42482376e-06,0.36947082427421,0.01605583983702,227813.74893314167,0.0,0.07806801161999,0.00243375575901,0.00093580661744,0.88589264920217,1.6354787e-06,2460.282542807767,0.00538995780188
0.04279301745636,131.16338559050644,0.01118652848885,4.41448475e-06,0.3673619035282,0.01609467930199,225842.4780691756,0.0,0.07802018753828,0.00243565378267,0.00094224198204,0.88590013653344,1.62334533e-06,2452.526482391329,0.00541453454264
0.04309226932668,146.83505629286913,0.01110745520359,3.30457243e-06,0.36434966519686,0.01615011850554,222866.43933929605,0.0,0.07803059096661,0.00243487372645,0.00094935197244,0.88589317647291,0.0,2439.806277695519,0.00543112858002
0.04339152119701,161.99240906937078,0.01101011237402,4.45999517e-06,0.3619897473643,0.01621931858083,220160.13287539597,0.0,0.07804497433393,0.00243207338058,0.00095635044087,0.88588798085039,1.62823768e-06,2425.6085479380476,0.00544310180652
0.04369077306733,174.16702179865968,0.01094900292057,4.47269549e-06,0.36079045042574,0.01629702743945,218588.67881215567,0.0,0.07800776735039,0.00243204468976,0.00096359507751,0.88588039745705,1.63739579e-06,2415.8948291179495,0.005464054974
0.04399002493766,182.43397093412537,0.01095285668701,4.50526139e-06,0.36061604019853,0.01635680372698,218348.03148510272,0.0,0.07786750681046,0.0024361939093,0.00097031190159,0.88591314909308,1.64033494e-06,2413.929079188247,0.00549703227525
0.04428927680798,188.42161786978647,0.01098163005534,4.53764193e-06,0.36146781203788,0.01640588936226,219002.43304101416,0.0,0.07776250486899,0.00244121709446,0.00097527445493,0.88589960720586,1.64416142e-06,2414.9468880065206,0.00552769515481
0.0445885286783,193.66580643263623,0.01099880739467,3.72707811e-06,0.36298927600399,0.01645325264604,219935.177927933,0.0,0.07771394819741,0.002445018259,0.00097935560178,0.8858537843811,0.0,2414.586319174138,0.00555210644188
0.04488778054863,199.75445691781377,0.010995030689,4.67449335e-06,0.36459166959127,0.01649306186273,220676.3644193195,0.0,0.07768537507781,0.00244702833721,0.00098340391817,0.88581843048561,1.66466243e-06,2411.6862584948913,0.00557133047368
0.04518703241895,206.7763880320597,0.01097528838418,3.82834035e-06,0.36608543124717,0.01653724361765,221211.07184336055,0.0,0.07766471701378,0.00244760096517,0.00098733525991,0.88579669373245,0.0,2407.377722710446,0.00558729268652
0.04548628428928,213.60695338740243,0.010960697912,3.92133381e-06,0.36776155388766,0.01658020876103,221922.32996711097,0.0,0.07762661692928,0.00244851777063,0.00099137981532,0.885784106179,0.0,2403.8239625095607,0.00560455129894
0.0457855361596,219.5385873612801,0.01096492678558,3.94692606e-06,0.36984056863762,0.01662721149745,223048.35814911604,0.0,0.07754349242402,0.00245096513159,0.00099616737363,0.88578310416212,0.0,2402.0700170536375,0.00563018569954
0.04608478802993,225.1966321692421,0.01099850139482,4.91999544e-06,0.3718085125761,0.01666256654693,224374.3506939739,0.0,0.07738337399495,0.00245702613215,0.00100251527868,0.88582133938587,1.71036097e-06,2403.00927818736,0.00566804691016
0.04638403990025,231.30498323487328,0.01104905375724,4.87611209e-06,0.37336116584974,0.0166811499939,225635.16170389633,0.0,0.07718774463591,0.00246617381568,0.00100988846101,0.88588766130017,1.71256254e-06,2405.751321049218,0.00571173936146
0.04668329177057,237.71147956484705,0.01108332676394,3.80473989e-06,0.37510517367107,0.01670317052233,226864.62152685365,0.0,0.07704140445489,0.002474409988,0.00101690733874,0.88592767147515,0.0,2406.9076011854404,0.00574930471705
0.0469825436409,243.8320042655888,0.01109019206757,3.8940076e-06,0.37757680317625,0.01673731999055,228255.62107934692,0.0,0.07697174071467,0.00247947107349,0.00102281894358,0.88591791900318,0.0,2405.2204159815055,0.00577664419936
0.04728179551122,249.5641435743374,0.01109937450544,5.15057805e-06,0.38039588057135,0.01677495739395,229855.66104331476,0.0,0.07689888786871,0.0024836809382,0.00102843569477,0.88590319420459,1.74798591e-06,2403.587779474542,0.0058045708304
0.04758104738155,255.25394900395952,0.01113693183019,5.14668534e-06,0.38292794565008,0.01681876519329,231564.86061039212,0.0,0.07676253804639,0.0024898348973,0.00103473961102,0.88590587803361,1.75766878e-06,2404.823025111457,0.00584440803407
0.04788029925187,261.0843592107128,0.01119832500036,3.73671568e-06,0.38521299842873,0.01687433247412,233333.10198286056,0.0,0.07658148169328,0.00249724759783,0.00104179115824,0.88590710138062,0.0,2408.0881244037064,0.00589598397988
0.04817955112219,266.98615634878104,0.01125172254292,3.76885164e-06,0.3877844996544,0.01693193548737,235185.5515587006,0.0,0.07642264547309,0.00250374204515,0.00104865144506,0.88589240769254,0.0,2410.405213415128,0.00594512646223
0.04847880299252,272.9750549543069,0.01128274859501,5.47348518e-06,0.39088568525036,0.01698998163708,237129.45085995836,0.0,0.07632711980163,0.00250826494622,0.00105469710476,0.88584523337182,1.78735532e-06,2410.408653330283,0.00598469370298
0.04877805486284,279.19687171952137,0.01130305607116,5.54288165e-06,0.3942541719997,0.0170524897017,239137.06629287408,0.0,0.07625739049552,0.00251158940779,0.00106013496432,0.88578833834849,1.81727929e-06,2409.4833243941857,0.00601964085008
0.04907730673317,285.7019064504702,0.01132974446248,5.6320689e-06,0.39756360766046,0.01710843405149,241187.6201207197,0.0,0.07615167633912,0.00251559081884,0.00106593139534,0.88576359197305,1.91991603e-06,2409.3629895179565,0.00605747897475
0.04937655860349,292.41353311553956,0.01136616749734,5.79976045e-06,0.40078584392121,0.01715161678157,243301.66981674553,0.0,0.07599900915314,0.00252189409909,0.00107295177445,0.88578007977863,1.70558031e-06,2410.286200458824,0.00610077557503
0.04967581047382,299.2821246104157,0.01140469818391,5.99939711e-06,0.40409292434986,0.0171869378539,245485.1875504689,0.0,0.07583630351853,0.00253044185173,0.00108135634813,0.88580516667848,1.40091906e-06,2411.1810181671813,0.00614769524914
0.04997506234414,306.3057647184888,0.0114440564589,6.05745378e-06,0.40753916042391,0.0172287761752,247732.01751535377,0.0,0.07567668149752,0.00253966608775,0.00109059630333,0.88581398284122,1.6652219e-06,2411.725638026282,0.00619851796041
