x,u,Y_HO2,p,Y_OH,Y_H2O,Y_N2,Y_H,Y_H2O2,rho,Y_O,Y_AR,Y_O2,T,Y_H2
0.02124688279302,54.15718974141266,7.97219532e-06,197008.80746302553,0.00992209296591,0.07526568102382,0.0,0.00125333607139,6.861732e-08,0.35393177913576,0.00652954073243,0.88586946935982,0.01864324376847,2201.154579929694,0.00250859526552
0.02154613466334,57.13314796324684,8.12810046e-06,197599.8857199721,0.00991587729032,0.07515933143031,0.0,0.00126231030717,5.081516e-08,0.35548535750838,0.00656864116128,0.8858687056174,0.01870480717088,2197.4778950878263,0.00251214810703
0.02184538653367,60.94763061256165,8.12749709e-06,197746.22323287072,0.00988697306572,0.07507225931795,0.0,0.00127192161448,1.1282765e-07,0.35660431061268,0.00660336752282,0.88587033867655,0.01877284020607,2191.607783525355,0.00251405927167
0.02214463840399,65.3279949725298,9.74001872e-06,198034.1421438217,0.00985786447699,0.07498319124456,0.0,0.00128169562008,0.0,0.3579156576826,0.00663801201182,0.88587106878709,0.01884240852077,2186.1536338614264,0.00251601931998
0.02244389027431,67.73854629154289,7.67766501e-06,198945.80712031477,0.00985224967626,0.07486646067735,0.0,0.00129111378897,1.06024281e-06,0.35996011784115,0.00667837175957,0.88587177915488,0.0189119350886,2183.1070002982424,0.00251935194655
0.02274314214464,69.48161675555167,8.29726681e-06,200497.61962104405,0.00986992793422,0.07473066187454,0.0,0.00130004724228,1.7698414e-07,0.36277465142684,0.00672434034303,0.88586734245745,0.01897472345771,2182.376262236508,0.00252448243981
0.02304239401496,72.37630964683419,1.022348542e-05,201882.99910897037,0.00988562792673,0.07458985146059,0.0,0.00130962875408,0.0,0.3653887785727,0.00677261644041,0.88586820270907,0.0190338142924,2180.997727912162,0.00253003493131
0.02334164588529,77.54814790238191,8.47002396e-06,202577.22397937745,0.00987576155214,0.07447469379156,0.0,0.00132017319978,1.8098325e-07,0.36724586536674,0.00681654779001,0.88586944343964,0.01910074339099,2176.696014016716,0.00253398582866
0.02364089775561,83.53655699990749,8.51193108e-06,203026.4221395998,0.00984798481692,0.07437587429013,0.0,0.00133128956254,2.5583246e-07,0.36890742967443,0.00685667554589,0.88586855801759,0.01917415301379,2170.9820583604237,0.00253669698961
0.02394014962594,88.2925069413432,1.023489281e-05,204045.11208934733,0.00983203633821,0.07426285484286,0.0,0.00134191577685,0.0,0.37133305530742,0.00689882494499,0.88586548893958,0.0192489191396,2166.9282228748566,0.00253972512508
0.02423940149626,91.31379691767584,1.039154462e-05,205930.6797542371,0.00984552494819,0.07411189942014,0.0,0.0013517411092,0.0,0.37481980656065,0.00694782350576,0.88586982233688,0.01931841735187,2165.911445749815,0.00254437978333
0.02453865336658,94.5762627940734,8.32731419e-06,208017.3242657135,0.00986910241304,0.07395385669579,0.0,0.00136164073871,1.16622702e-06,0.37860325527271,0.00700115246876,0.88586850008635,0.01938633520058,2165.243585571857,0.00254991885556
0.02483790523691,100.4749155342148,8.43283908e-06,209445.58311723903,0.00987870147236,0.07379789856521,0.0,0.00137322632308,1.16456691e-06,0.38151982809129,0.00705722849905,0.885870433774,0.01945744474265,2162.5985971379973,0.00255546921766
0.02513715710723,108.60415870869308,9.02692612e-06,210256.94119673036,0.00986473217726,0.07365941756271,0.0,0.00138613659179,2.5452204e-07,0.38372181581805,0.00711122701281,0.88586785310859,0.01954179843036,2157.651343263928,0.00255955366831
0.02543640897756,116.35870338966588,8.70099895e-06,211422.95394026695,0.00985193327418,0.07351994389496,0.0,0.001399165649,1.44960631e-06,0.38644678925668,0.00716449045119,0.8858612849068,0.01962946379458,2153.4473497386434,0.00256356742405
0.02573566084788,120.95474031075946,8.80790755e-06,213727.46584202527,0.00986350677573,0.07335909400595,0.0,0.00141096164506,1.41639872e-06,0.39074555637106,0.00722074249378,0.88585693844184,0.01970967765107,2152.125961814049,0.0025688546803
0.0260349127182,124.60881973025222,8.88403186e-06,216663.32386697005,0.00989555556971,0.0731723323734,0.0,0.00142230934592,1.1630526e-06,0.39588855638444,0.00728153179327,0.88586956052544,0.01977253400533,2152.4689009594854,0.00257612930248
0.02633416458853,131.2697140015092,9.59980101e-06,218853.53740240517,0.00990998215779,0.07300096078124,0.0,0.00143506843057,1.671139e-07,0.40015125466688,0.0073438655748,0.8858747321537,0.01984285770126,2150.117135454869,0.00258276628574
0.02663341645885,141.42481671687895,9.68687097e-06,220076.45484155233,0.00990031835069,0.0728319369365,0.0,0.00145042654424,2.0770037e-07,0.40313738878376,0.00740981752036,0.88587390412015,0.01993559339233,2145.068767579661,0.00258810856438
0.02693266832918,151.67767745762447,9.77099307e-06,221639.020544166,0.00989246401593,0.07265254112894,0.0,0.00146607022396,2.4664389e-07,0.40661237391015,0.00747876554012,0.88586121256681,0.02004640063365,2140.805007435143,0.00259252825363
0.0272319201995,158.28049646405972,1.279202727e-05,224688.6506871991,0.00991265669171,0.07244464107522,0.0,0.00148056478154,0.0,0.41215266416296,0.00755155008354,0.88585666331367,0.02014219309053,2140.060726065643,0.00259893893652
0.02753117206983,163.1108254578091,1.028077588e-05,228791.3431238262,0.00995627795793,0.0722219552346,0.0,0.00149447077434,7.956419e-08,0.41926899636209,0.00762731971266,0.88586480107655,0.0202168559088,2141.053465978276,0.00260795899505
0.02783042394015,171.02719494433902,1.019162312e-05,232141.5911913802,0.00998580019092,0.07200069420032,0.0,0.00150998574526,1.2438964e-07,0.42546222484667,0.00770733832319,0.88587297161911,0.02029620261032,2139.6059670210357,0.00261669129811
0.02812967581047,184.31774341535737,9.72348393e-06,233864.90199197788,0.00998008656771,0.0717846015377,0.0,0.00152839678914,6.6879941e-07,0.42949868980833,0.00779295055145,0.88586161569401,0.0204200021619,2134.015554846264,0.00262195441475
0.0284289276808,198.6792887805066,9.91504933e-06,235547.6526265735,0.00996672266309,0.07154073907974,0.0,0.00154960727616,6.8048495e-07,0.4334146487795,0.00788355367968,0.88586815663197,0.02055276800664,2128.589235887723,0.00262785712844
0.02872817955112,207.4306838714802,1.003370756e-05,239372.62678026757,0.00998152899648,0.07128660107989,0.0,0.00156921386907,5.6389572e-07,0.44058001819776,0.00797513899654,0.88587077791051,0.0206704828957,2126.620049622965,0.00263565864852
0.02902743142145,213.3242761714997,1.305037428e-05,245004.26296940653,0.01002876226523,0.07102358467249,0.0,0.00158759505553,2.7746711e-07,0.45045823374877,0.00807236936813,0.88586463385077,0.02076311814856,2127.4835354652046,0.0026466087979
0.02932668329177,223.34112585611032,1.404044398e-05,249697.23607018945,0.01007974965282,0.07072539645858,0.0,0.00160801335712,7.1347264e-07,0.45885262695087,0.00818547488845,0.88585923306979,0.02086942578797,2127.0030619820777,0.00265795286866
0.02962593516209,239.72263729205997,1.03250468e-05,252469.11157824536,0.01008105078263,0.07042988808858,0.0,0.00163191404681,5.5378386e-07,0.46488621427641,0.00830126944107,0.88585018948816,0.02103042903774,2121.1518988016655,0.00266438028433
0.02992518703242,257.3441177693915,1.114044027e-05,255452.30574031567,0.01005229461271,0.07014488861659,0.0,0.00165885632489,9.016701e-08,0.47173000793726,0.00841457453499,0.88584047160996,0.02120797659973,2113.413687817709,0.00266970709387
0.03022443890274,270.17807527771515,1.165075856e-05,260935.30278315235,0.01006836644631,0.06980472283601,0.0,0.00168603365787,1.75626073e-06,0.48208948050123,0.00854011439363,0.88585353970916,0.02135415406906,2110.553198503864,0.00267966186868
0.03052369077307,280.4726649376901,1.616531275e-05,268733.2028587116,0.01012826541562,0.06942553715938,0.0,0.00171207792187,1.14015188e-06,0.49586321679166,0.00868223523095,0.88585019873229,0.02149195386163,2111.340850131614,0.00269242621364
0.03082294264339,295.1098648836795,1.088701984e-05,275543.59142909,0.01017669731134,0.06903015598574,0.0,0.00174133471209,0.0,0.50847466891134,0.00884061046618,0.88582702321315,0.02166913642242,2109.0768706912486,0.00270415486925
0.03112219451372,316.4812365960376,1.158028814e-05,279311.7193301533,0.01014457690438,0.06863281195563,0.0,0.00177880558686,2.9991814e-07,0.51736942879088,0.0089987530943,0.88584889600706,0.02187105865058,2098.8203238955653,0.00271321759489
0.03142144638404,340.11877126790415,2.073193496e-05,284325.46423269337,0.01008792748729,0.06823404647589,0.0,0.00181917447783,0.0,0.52892628839947,0.00916209614642,0.88584038612907,0.02211633557657,2087.4200437224654,0.00271930177198
0.03172069825436,359.1526872182174,1.216991483e-05,294868.5997211321,0.01014111854958,0.06772765783778,0.0,0.0018585865347,0.0,0.54826761466966,0.00936228310792,0.88583580021012,0.02232892908446,2085.7628408976034,0.00273345476061
0.03201995012469,379.28756629654777,1.247505869e-05,308419.95832527726,0.01024817109351,0.06711581234063,0.0,0.00190122197579,0.0,0.57191680209553,0.00959941139266,0.88585508667269,0.02251287795393,2088.286738562103,0.00275494351209
0.03231920199501,407.3009330146973,1.318353728e-05,317729.84776766517,0.01022061246994,0.06654188830239,0.0,0.00195443843437,0.0,0.59154780659409,0.00983855137481,0.88584845526523,0.02281727131129,2076.6591312391665,0.00276559930469
0.03261845386534,442.65174558189074,1.437232979e-05,324833.01592320314,0.01013016244211,0.06591737876857,0.0,0.00202186548942,0.0,0.60871508720755,0.01009979857007,0.88584413444415,0.02319561418783,2059.204701032789,0.00277667376806
0.03291770573566,473.2418614848035,1.150620081e-05,337245.9962427676,0.01012492905853,0.06508618802958,0.0,0.00209538005774,0.0,0.63388198353326,0.01042664639938,0.88583056314599,0.02362600464685,2048.3539553564365,0.00279878246112
0.03321695760599,518.40142729691,3.32067557e-05,365557.52249474014,0.0103314875251,0.06372665297238,0.0,0.00216425648643,0.0,0.6819380224847,0.01078980211743,0.88583672481611,0.02425320571448,2058.523502156171,0.00286466361237
0.03351620947631,589.1387709583292,0.0,405251.40667013713,0.01034794363493,0.06059740584326,0.0,0.002219612872,0.0,0.74880251774308,0.01061074590201,0.88604144819008,0.02704767014587,2071.9110743410606,0.00313517341185
0.03381546134663,646.4266591689598,5.607927814e-05,417397.89372021455,0.00746610593142,0.04359953271257,0.0,0.00188770135156,6.8661761e-07,0.78900921654014,0.00651457400386,0.88589409715027,0.04904627732728,2013.84909396396,0.00553494562728
0.03411471321696,584.1007140586202,4.780061543e-05,365980.78990047215,0.00117308721209,0.00763230398407,0.0,0.00038499265138,4.9527998e-07,0.75769250420967,0.0009227811003,0.88580793773005,0.09256187525176,1833.2986228359457,0.01146872617493
0.03441396508728,236.145455161288,6.64608445e-06,196231.8515975823,3.542730861e-05,0.00027386676302,0.0,1.381886352e-05,4.653914e-08,0.51004864110973,3.253966579e-05,0.88585987915572,0.10105194944712,1460.719820570699,0.01272582617262
0.03471321695761,19.14006649110023,1.6758427e-07,125437.5680701548,1.3013479e-07,1.40007707e-06,0.0,6.885194e-08,1.02935e-09,0.39157860642252,1.4943598e-07,0.88586541437444,0.10136047820855,1216.2464339743535,0.0127721903036
0.03501246882793,4.58295661736852,1.1815759e-07,119290.36725022504,1.980153e-08,3.8668127e-07,0.0,1.739662e-08,7.3249e-10,0.37875459646947,3.537794e-08,0.88586543337471,0.10136162618868,1195.8050547623416,0.01277236228916
0.03531172069825,6.84447252260533,1.0558347e-07,117236.44803043667,1.688168e-08,3.3475907e-07,0.0,1.511343e-08,6.531e-10,0.37480020436997,3.06084e-08,0.88586543333316,0.10136169213561,1187.6152056449328,0.01277237093208
