x,p,T,u,Y_O2,Y_O,Y_AR,Y_N2,Y_H,rho,Y_H2O,Y_OH,Y_H2O2,Y_H2,Y_HO2
0.04962593516209,30546.206906412077,860.9388958293653,-403.778190808421,0.10136202125097,4.53476e-09,0.88586543335023,0.0,3.48898e-09,0.13470938575899,7.608747e-08,1.01777e-09,1.4742e-10,0.0127724143029,4.58195e-08
0.0498753117207,30546.50724010296,860.9413363244131,-403.77146348892813,0.10136201545315,4.78456e-09,0.88586543335023,0.0,3.67511e-09,0.13471032856757,8.037926e-08,1.07311e-09,1.5307e-10,0.01277241357998,4.755154e-08
0.0501246882793,30546.609371809816,860.9419835327067,-403.771898534889,0.10136200938401,5.04759e-09,0.88586543335023,0.0,3.87058e-09,0.13471067790246,8.488823e-08,1.1313e-09,1.589e-10,0.01277241282127,4.934789e-08
0.05037406483791,30546.44272762546,860.9403940691251,-403.77504097466624,0.10136200303085,5.32457e-09,0.88586543335023,0.0,4.07584e-09,0.13471019191171,8.962492e-08,1.19251e-09,1.6489e-10,0.01277241202505,5.121114e-08
0.05062344139651,30545.920966455105,860.9361593418919,-403.77532209656266,0.10136199638012,5.61629e-09,0.88586543335023,0.0,4.29142e-09,0.13470855375157,9.460062e-08,1.25691e-09,1.7107e-10,0.01277241118945,5.31439e-08
0.05087281795511,30545.137620748927,860.9323339759464,-403.7755811072977,0.10136198941785,5.92354e-09,0.88586543335023,0.0,4.51781e-09,0.13470569793157,9.982692e-08,1.32466e-09,1.7743e-10,0.01277241031258,5.514898e-08
0.05112219451372,30544.755607984484,860.9299240672667,-403.78796382920615,0.10136198212982,6.24712e-09,0.88586543335023,0.0,4.75551e-09,0.13470439053544,1.0531545e-07,1.3959e-09,1.8399e-10,0.01277240939252,5.722946e-08
0.05137157107232,30544.234218636568,860.9224592689051,-403.8098504033207,0.10136197450089,6.58789e-09,0.88586543335023,0.0,5.00509e-09,0.13470325938347,1.110787e-07,1.47083e-09,1.9075e-10,0.01277240842722,5.93884e-08
0.05162094763092,30542.524716503474,860.9039094890335,-403.8273674369767,0.10136196651468,6.94687e-09,0.88586543335023,0.0,5.26716e-09,0.1346986228301,1.1713051e-07,1.54968e-09,1.9771e-10,0.01277240741441,6.162875e-08
0.05187032418953,30540.234032438722,860.8842860138958,-403.844427887712,0.10136195815424,7.32508e-09,0.88586543335023,0.0,5.54234e-09,0.13469159089165,1.2348515e-07,1.63269e-09,2.0489e-10,0.01277240635175,6.395363e-08
