t,[HO2],Y_H2O2,Y_AR,Y_H,Y_H2O,[O2],Y_HO2,Y_H2,[O],Y_O2,[H2O],[AR],[OH],Y_O,[H],[H2],rho,[N2],Y_OH,[H2O2],Y_N2
8.76e-05,8.455747877204324e-09,1.2564404e-07,0.98117240081936,0.00043937471905,0.01049774652147,4.361917085835627e-05,9.5737738e-07,0.00043268164608,3.016139380681285e-05,0.00478782735388,0.000169872693902318,0.007159625370138709,1.7373414792133734e-05,0.00165532200014,0.00012706802826703128,6.256618923546036e-05,0.2915155718793,0.0,0.00101356391861,1.0768270175170706e-09,0.0
8.769999999999999e-05,8.447849859575964e-09,1.2559369e-07,0.98117240081936,0.00043938184657,0.01050193304502,4.3576580493433545e-05,9.5648315e-07,0.00043219365059,3.017526006777186e-05,0.00478315245268,0.00016994043949248534,0.007159625370138709,1.7377000329793894e-05,0.00165608301029,0.00012707008955975833,6.249562461029078e-05,0.2915155718793,0.0,0.00101377309865,1.0763954949368353e-09,0.0
8.779999999999999e-05,8.440071076638885e-09,1.2554331e-07,0.98117240081936,0.00043938668122,0.01050605614397,4.353469191093432e-05,9.5560242e-07,0.00043171515894,3.0188781746720366e-05,0.00477855458213,0.00017000715875689415,0.007159625370138709,1.7380552972663457e-05,0.00165682510904,0.00012707148774999602,6.242643424968104e-05,0.2915155718793,0.0,0.00101398035961,1.075963715242848e-09,0.0
8.79e-05,8.432409496987232e-09,1.2549291e-07,0.98117240081936,0.00043938926872,0.01051011697591,4.349349252452482e-05,9.5473496e-07,0.00043124599288,3.0201964417966698e-05,0.0047740323607,0.00017007287042746283,0.007159625370138709,1.738407359064395e-05,0.00165754860232,0.00012707223606005778,6.23585923785068e-05,0.2915155718793,0.0,0.00101418575224,1.075531764139693e-09,0.0
8.8e-05,8.424863089215157e-09,1.2544249e-07,0.98117240081936,0.0004393896539,0.01051411667882,4.345296995504246e-05,9.5388054e-07,0.0004307859773,3.0214813585668856e-05,0.0047695844296,0.00017013759291878428,0.007159625370138709,1.7387563027754117e-05,0.00165825379221,0.00012707234745486725,6.22920736756908e-05,0.2915155718793,0.0,0.00101438932578,1.07509964162737e-09,0.0
8.81e-05,8.417429733594814e-09,1.2539205e-07,0.98117240081936,0.00043938788075,0.01051805637133,4.341311202712505e-05,9.5303892e-07,0.00043033494023,3.0227334684198948e-05,0.00476520945241,0.00017020134433233305,0.007159625370138709,1.7391022102644137e-05,0.00165894097696,0.00012707183465641858,6.22268532742028e-05,0.2915155718793,0.0,0.00101459112799,1.0746673477058793e-09,0.0
8.82e-05,8.410107575364338e-09,1.253416e-07,0.98117240081936,0.00043938399241,0.010521937153,4.337390676702415e-05,9.5220989e-07,0.00042989271271,3.023953307759656e-05,0.00476090611484,0.0001702641424609963,0.007159625370138709,1.739445160979552e-05,0.00165961045096,0.00012707071014088407,6.216290674226153e-05,0.2915155718793,0.0,0.00101479120522,1.0742349680798042e-09,0.0
8.829999999999999e-05,8.402894583117878e-09,1.2529114e-07,0.98117240081936,0.00043937803124,0.01052576010459,4.333534239932549e-05,9.5139322e-07,0.0004294591288,3.0251414061026398e-05,0.00475667312437,0.00017032600479344293,0.007159625370138709,1.7397852320035275e-05,0.00166026250482,0.00012706898615885869,6.210021008478073e-05,0.2915155718793,0.0,0.00101498960244,1.0738025027491456e-09,0.0
8.84e-05,8.39578890209357e-09,1.2524068e-07,0.98117240081936,0.00043937003876,0.01052952628834,4.329740734485345e-05,9.505887e-07,0.00042903402552,3.02629828602317e-05,0.00475250921002,0.00017038694851865434,0.007159625370138709,1.7401224981221615e-05,0.00166089742534,0.00012706667471800755,6.203873973469297e-05,0.2915155718793,0.0,0.00101518636328,1.0733700374184867e-09,0.0
8.85e-05,8.388788589207553e-09,1.2519021e-07,0.98117240081936,0.00043936005571,0.0105332367482,4.326009021757351e-05,9.4979611e-07,0.00042861724281,3.0274244631716436e-05,0.00474841312201,0.00017044699052964647,0.007159625370138709,1.740457031892954e-05,0.00166151549552,0.0001270637876004184,6.197847254716563e-05,0.2915155718793,0.0,0.00101538153007,1.072937486383244e-09,0.0
8.86e-05,8.381891878019962e-09,1.2513974e-07,0.98117240081936,0.00043934812205,0.01053689251015,4.322337982213255e-05,9.4901525e-07,0.00042820862345,3.0285204464202953e-05,0.00474438363149,0.00017050614742864778,0.007159625370138709,1.7407889036965097e-05,0.00166211699464,0.00012706033636260142,6.191938578803303e-05,0.2915155718793,0.0,0.00101557514387,1.072504935348001e-09,0.0
8.87e-05,8.37509673712494e-09,1.2508927e-07,0.98117240081936,0.00043933427699,0.01054049458244,4.318726515103447e-05,9.4824589e-07,0.00042780801307,3.029586737772094e-05,0.00474041953023,0.00017056443553098308,0.007159625370138709,1.741118181856523e-05,0.00166270219821,0.00012705633234416533,6.186145713524212e-05,0.2915155718793,0.0,0.00101576724454,1.0720723843127583e-09,0.0
8.879999999999999e-05,8.368401576726608e-09,1.2503881e-07,0.98117240081936,0.00043931855897,0.01054404395585,4.315173538227158e-05,9.4748785e-07,0.00042741526004,3.030623832451851e-05,0.00473651963036,0.00017062187086928056,0.007159625370138709,1.7414449326226372e-05,0.00166327137802,0.00012705178666203327,6.18046646629466e-05,0.2915155718793,0.0,0.00101595787073,1.0716399189820998e-09,0.0
8.889999999999999e-05,8.361804542063097e-09,1.2498835e-07,0.98117240081936,0.00043930100572,0.01054754160393,4.3116779876591425e-05,9.4674092e-07,0.0004270302155,3.0316322189973186e-05,0.00473268276407,0.00017067846919735573,0.007159625370138709,1.741769220290431e-05,0.00166382480219,0.00012704671022779508,6.174898684584485e-05,0.2915155718793,0.0,0.00101614705995,1.0712074536514408e-09,0.0
8.9e-05,8.35530386669454e-09,1.2493791e-07,0.98117240081936,0.00043928165422,0.01055098848332,4.308238817476366e-05,9.460049e-07,0.00042665273323,3.0326123792045314e-05,0.00472890778331,0.00017073424599538926,0.007159625370138709,1.7420911072528414e-05,0.00166436273514,0.0001270411137361391,6.169440254038188e-05,0.2915155718793,0.0,0.0010163348486,1.0707751597299498e-09,0.0
8.91e-05,8.348897872503059e-09,1.2488747e-07,0.98117240081936,0.00043926054076,0.01055438553392,4.304854999521137e-05,9.452796e-07,0.0004262826697,3.0335647882553508e-05,0.00472519355953,0.00017078921647267832,0.007159625370138709,1.7424106540687284e-05,0.00166488543766,0.00012703500768220433,6.164089099197929e-05,0.2915155718793,0.0,0.00101652127201,1.070342865808459e-09,0.0
8.92e-05,8.34258479304878e-09,1.2483706e-07,0.98117240081936,0.00043923770092,0.01055773367921,4.3015255231186765e-05,9.4456482e-07,0.00042591988394,3.0344899146810226e-05,0.00472153898337,0.00017084339557281428,0.007159625370138709,1.742727919445731e-05,0.00166539316689,0.00012702840235579636,6.15884318162372e-05,0.2915155718793,0.0,0.00101670636443,1.0699108290007198e-09,0.0
8.93e-05,8.336363126857818e-09,1.2478665e-07,0.98117240081936,0.00043921316961,0.01056103382649,4.2982493948675896e-05,9.4386039e-07,0.00042556423756,3.0353882204897258e-05,0.00471794296443,0.00017089679797756673,0.007159625370138709,1.7430429603945385e-05,0.00166588617639,0.00012702130785295548,6.153700500182623e-05,0.2915155718793,0.0,0.00101689015912,1.0694787921929806e-09,0.0
8.939999999999999e-05,8.330231107490297e-09,1.2473626e-07,0.98117240081936,0.00043918698104,0.01056428686709,4.295025638357429e-05,9.4316611e-07,0.00042521559468,3.0362601611847906e-05,0.00471440443096,0.00017094943811028142,0.007159625370138709,1.7433558322288898e-05,0.00166636471615,0.00012701373406728063,6.148659090036549e-05,0.2915155718793,0.0,0.00101707268835,1.0690469267944097e-09,0.0
8.95e-05,8.324187145150338e-09,1.246859e-07,0.98117240081936,0.0004391591688,0.01056749367667,4.2918532939045025e-05,9.424818e-07,0.00042487382187,3.03710618578292e-05,0.00471092232957,0.00017100133014073503,0.007159625370138709,1.7436665886169955e-05,0.0016668290326,0.00012700569071306551,6.143717021774647e-05,0.2915155718793,0.0,0.00101725398343,1.0686153185095903e-09,0.0
8.96e-05,8.318229738364047e-09,1.2463555e-07,0.98117240081936,0.0004391297658,0.01057065511542,4.288731418333216e-05,9.4180729e-07,0.00042453878818,3.0379267369052945e-05,0.00470749562499,0.0001710524879883713,0.007159625370138709,1.7439752816501012e-05,0.00166727936866,0.0001269971873079465,6.138872401847109e-05,0.2915155718793,0.0,0.00101743407475,1.0681837959293552e-09,0.0
8.97e-05,8.312357209013549e-09,1.2458523e-07,0.98117240081936,0.00043909880432,0.01057377202832,4.285659084739209e-05,9.4114239e-07,0.00042421036501,3.0387222508140154e-05,0.00470412329981,0.0001711029253265085,0.007159625370138709,1.744281961876771e-05,0.00166771596376,0.00012698823318736275,6.134123370685353e-05,0.2915155718793,0.0,0.0010176129918,1.0677525304628715e-09,0.0
8.98e-05,8.306568143946945e-09,1.2453493e-07,0.98117240081936,0.00043906631604,0.01057684524537,4.282635382216033e-05,9.4048694e-07,0.00042388842612,3.0394931574485423e-05,0.00470080435418,0.0001711526555860611,0.007159625370138709,1.744586678371449e-05,0.00166813905386,0.00012697883751323222,6.129468102846637e-05,0.2915155718793,0.0,0.00101779076321,1.0673214364055563e-09,0.0
8.989999999999999e-05,8.300860953368356e-09,1.2448465e-07,0.98117240081936,0.00043903233198,0.01057987558184,4.2796594156182894e-05,9.3984076e-07,0.00042357284759,3.0402398805168015e-05,0.00469753780555,0.0001712016919595853,0.007159625370138709,1.7448894787344618e-05,0.0016685488715,0.00012696900925659958,6.124904806435636e-05,0.2915155718793,0.0,0.00101796741675,1.0668905137574086e-09,0.0
8.999999999999999e-05,8.295234312447873e-09,1.2443441e-07,0.98117240081936,0.00043899688261,0.0105828638385,4.2767303053611935e-05,9.392037e-07,0.00042326350778,3.0409628375316265e-05,0.00469432268845,0.00017125004740500092,0.007159625370138709,1.7451904091777208e-05,0.00166894564582,0.00012695875722944848,6.120431722526055e-05,0.2915155718793,0.0,0.00101814297938,1.066459933927597e-09,0.0
9.01e-05,8.289686543067623e-09,1.2438419e-07,0.98117240081936,0.00043895999778,0.01058581080183,4.2738471871199344e-05,9.3857557e-07,0.00042296028726,3.0416624398289774e-05,0.00469115805416,0.00017129773464898937,0.007159625370138709,1.7454895145932875e-05,0.00166932960257,0.00012694809006445732,6.116047124148408e-05,0.2915155718793,0.0,0.00101831747729,1.0660295255069533e-09,0.0
9.02e-05,8.284216320397701e-09,1.24334e-07,0.98117240081936,0.00043892170676,0.01058871724427,4.271009211665683e-05,9.3795622e-07,0.00042266306882,3.042339092695489e-05,0.00468804297053,0.00017134476619103936,0.007159625370138709,1.745786838484808e-05,0.00166970096418,0.00012693701622656727,6.111749316434633e-05,0.2915155718793,0.0,0.00101849093586,1.0655993742000613e-09,0.0
9.03e-05,8.278822319608204e-09,1.2428384e-07,0.98117240081936,0.00043888203826,0.01059158392445,4.268215544583173e-05,9.373455e-07,0.00042237173739,3.0429931953684695e-05,0.00468497652167,0.00017139115430716862,0.007159625370138709,1.7460824231560654e-05,0.00167005994976,0.0001269255440187666,6.107536635461278e-05,0.2915155718793,0.0,0.00101866337977,1.0651694800069211e-09,0.0
9.04e-05,8.273503039225243e-09,1.2423371e-07,0.98117240081936,0.00043884102043,0.01059441158738,4.265465366070269e-05,9.3674324e-07,0.00042208618005,3.0436251411087842e-05,0.00468195780773,0.00017143691105299822,0.007159625370138709,1.7463763096252737e-05,0.00167040677514,0.0001269136815820903,6.103407448394094e-05,0.2915155718793,0.0,0.00101883483295,1.0647398429275331e-09,0.0
9.049999999999999e-05,8.268257242740908e-09,1.2418361e-07,0.98117240081936,0.00043879868087,0.0105972009647,4.262757870710205e-05,9.361493e-07,0.00042180628594,3.0442353172737397e-05,0.00467898594465,0.0001714820482677985,0.007159625370138709,1.7466685377622052e-05,0.00167074165291,0.0001269014368985124,6.099360152186639e-05,0.2915155718793,0.0,0.00101900531866,1.0643104629618968e-09,0.0
9.059999999999999e-05,8.263083428681306e-09,1.2413354e-07,0.98117240081936,0.00043875504666,0.0105999527749,4.260092267207385e-05,9.3556351e-07,0.00042153194626,3.044824105371745e-05,0.00467606006387,0.00017152657757804865,0.007159625370138709,1.7469591462024856e-05,0.00167106479245,0.00012688881779962188,6.09539317358027e-05,0.2915155718793,0.0,0.00101917485944,1.0638813401100124e-09,0.0
9.07e-05,8.257980448860524e-09,1.2408351e-07,0.98117240081936,0.00043871014432,0.0106026677235,4.257467778241613e-05,9.3498574e-07,0.00042126305423,3.0453918810805344e-05,0.00467317931217,0.0001715705104003496,0.007159625370138709,1.7472481725532875e-05,0.00167137639994,0.0001268758319550546,6.091504968525745e-05,0.2915155718793,0.0,0.00101934347723,1.0634525600764637e-09,0.0
9.08e-05,8.252946890126667e-09,1.2403352e-07,0.98117240081936,0.00043866399987,0.01060534650331,4.254883640176561e-05,9.3441583e-07,0.00042099950503,3.0459390143929324e-05,0.00467034285135,0.00017161385794563135,0.007159625370138709,1.7475356532390587e-05,0.00167167667844,0.00012686248688984546,6.0876940213156095e-05,0.2915155718793,0.0,0.00101951119328,1.0630241228612509e-09,0.0
9.09e-05,8.247981604293815e-09,1.2398356e-07,0.98117240081936,0.00043861663883,0.0106079897946,4.252339102886668e-05,9.3385365e-07,0.00042074119581,3.046465869580413e-05,0.00466754985804,0.0001716566312219038,0.007159625370138709,1.747821623707215e-05,0.00167196582787,0.0001268487899844284,6.083958844728804e-05,0.2915155718793,0.0,0.00101967802827,1.0625959427597902e-09,0.0
9.099999999999999e-05,8.243083178210074e-09,1.2393363e-07,0.98117240081936,0.00043856808622,0.01061059826531,4.249833429520275e-05,9.3329904e-07,0.00042048802563,3.0469728053388663e-05,0.00466479952344,0.0001716988410376549,0.007159625370138709,1.7481061183595765e-05,0.00167224404509,0.00012683474847463637,6.080297979163056e-05,0.2915155718793,0.0,0.00101984400227,1.0621680197720813e-09,0.0
9.109999999999999e-05,8.23825055201152e-09,1.2388374e-07,0.98117240081936,0.00043851836655,0.0106131725713,4.24736589631741e-05,9.3275188e-07,0.00042023989541,3.0474601747703786e-05,0.00466209105312,0.00017174049800589618,0.007159625370138709,1.7483891705695074e-05,0.00167251152389,0.00012682036944880926,6.076709991911873e-05,0.2915155718793,0.0,0.00102000913475,1.061740439602708e-09,0.0
9.12e-05,8.233482489190243e-09,1.2383389e-07,0.98117240081936,0.00043846750388,0.01061571335648,4.2449357923638075e-05,9.3221203e-07,0.00041999670792,3.0479283254925545e-05,0.00465942366675,0.00017178161254626648,0.007159625370138709,1.748670812784765e-05,0.00167276845505,0.00012680565986514624,6.0731934770199476e-05,0.2915155718793,0.0,0.00102017344464,1.0613132022516707e-09,0.0
9.13e-05,8.228777753238336e-09,1.2378408e-07,0.98117240081936,0.00043841552177,0.01061822125305,4.242542419399593e-05,9.3167935e-07,0.00041975836777,3.0483775997114063e-05,0.00465679659789,0.00017182219488891522,0.007159625370138709,1.7489510765446347e-05,0.00167301502638,0.00012679062653724526,6.0697470551385446e-05,0.2915155718793,0.0,0.00102033695034,1.0608863077189692e-09,0.0
9.14e-05,8.22413519596988e-09,1.237343e-07,0.98117240081936,0.00043836244336,0.01062069688172,4.2401850916461834e-05,9.3115371e-07,0.00041952478132,3.0488083342395668e-05,0.0046542090938,0.00017186225507806295,0.007159625370138709,1.749229992445653e-05,0.00167325142273,0.00012677527615723974,6.0663693722241115e-05,0.2915155718793,0.0,0.0010204996697,1.0604596703000195e-09,0.0
9.15e-05,8.219553669198962e-09,1.2368456e-07,0.98117240081936,0.00043830829128,0.01062314085185,4.2378631355420784e-05,9.3063498e-07,0.00041929585669,3.0492208605874008e-05,0.00465166041515,0.00017190180297426625,0.007159625370138709,1.7495075902273115e-05,0.00167347782604,0.00012675961526976984,6.063059099682855e-05,0.2915155718793,0.0,0.00102066162007,1.0600333756994058e-09,0.0
9.159999999999999e-05,8.215032113061656e-09,1.2363487e-07,0.98117240081936,0.00043825308777,0.01062555376166,4.235575889615325e-05,9.3012304e-07,0.00041907150372,3.0496155050358858e-05,0.00464914983588,0.00017194084825781638,0.007159625370138709,1.7497838988063358e-05,0.00167369441538,0.0001267436503066871,6.0598149337923604e-05,0.2915155718793,0.0,0.00102082281832,1.059607509621712e-09,0.0
9.169999999999999e-05,8.21056937937205e-09,1.2358521e-07,0.98117240081936,0.00043819685461,0.01062793619844,4.233322704219309e-05,9.2961776e-07,0.00041885163395,3.0499925886366102e-05,0.00464667664291,0.0001719794004321371,0.007159625370138709,1.7500589462252666e-05,0.00167390136695,0.00012672738756681014,6.056635595412374e-05,0.2915155718793,0.0,0.00102098328081,1.0591819006577697e-09,0.0
9.18e-05,8.206164319944223e-09,1.2353559e-07,0.98117240081936,0.00043813961315,0.0106302887387,4.2311029413960954e-05,9.2911901e-07,0.00041863616056,3.0503524273757636e-05,0.00464424013599,0.0001720174688262122,0.007159625370138709,1.7503327598067246e-05,0.00167409885417,0.0001267108332246007,6.0535198291172045e-05,0.2915155718793,0.0,0.00102114302348,1.0587566345121636e-09,0.0
9.19e-05,8.201815963236251e-09,1.2348601e-07,0.98117240081936,0.00043808138433,0.01063261194838,4.228915974648677e-05,9.2862668e-07,0.00041842499837,3.0506953321012523e-05,0.00464183962745,0.00017205506259798355,0.007159625370138709,1.750605366033426e-05,0.00167428704764,0.00012669399333594777,6.0504664031957196e-05,0.2915155718793,0.0,0.00102130206178,1.0583317111848932e-09,0.0
9.2e-05,8.19752324938421e-09,1.2343647e-07,0.98117240081936,0.00043802218867,0.01063490638303,4.226761188767865e-05,9.2814065e-07,0.0004182180638,3.05102160872313e-05,0.00463947444201,0.00017209219073726384,0.007159625370138709,1.7508767906853115e-05,0.00167446611525,0.00012667687383527548,6.047474109072945e-05,0.2915155718793,0.0,0.00102146041075,1.0579071306759585e-09,0.0
9.21e-05,8.193285118524176e-09,1.2338697e-07,0.98117240081936,0.00043796204629,0.01063717258798,4.22463797965009e-05,9.276608e-07,0.00041801527484,3.051331558213596e-05,0.00463714391658,0.00017212886206848755,0.007159625370138709,1.7511470588052584e-05,0.00167463622218,0.00012665948054132718,6.0445417608762575e-05,0.2915155718793,0.0,0.001021618085,1.0574828929853598e-09,0.0
9.219999999999999e-05,8.18910059911422e-09,1.2333751e-07,0.98117240081936,0.00043790097693,0.01063941109848,4.222545754096967e-05,9.2718702e-07,0.00041781655102,3.0516254766069945e-05,0.00463484740004,0.00017216508525297634,0.007159625370138709,1.7514161947505104e-05,0.0016747975309,0.0001266418191629495,6.0416681950015886e-05,0.2915155718793,0.0,0.00102177509874,1.057058998113097e-09,0.0
9.23e-05,8.184968719612416e-09,1.2328809e-07,0.98117240081936,0.00043783899991,0.01064162243995,4.220483929642198e-05,9.267192e-07,0.0004176218134,3.0519036551820277e-05,0.00463258425305,0.0001722008687929845,0.007159625370138709,1.7516842221755326e-05,0.00167495020127,0.0001266238952875242,6.038852269968815e-05,0.2915155718793,0.0,0.00102193146577,1.0566354460591699e-09,0.0
9.24e-05,8.180888420154838e-09,1.2323871e-07,0.98117240081936,0.00043777613421,0.01064380712808,4.2184519343875876e-05,9.2625722e-07,0.00041743098451,3.0521663804253096e-05,0.00463035384787,0.00017223622103331726,0.007159625370138709,1.7519511641177172e-05,0.00167509439052,0.0001266057144041045,6.0360928655541597e-05,0.2915155718793,0.0,0.00102208719953,1.0562122368235785e-09,0.0
9.25e-05,8.176858817521554e-09,1.2318937e-07,0.98117240081936,0.00043771239839,0.01064596566903,4.2164492067934974e-05,9.2580098e-07,0.00041724398836,3.0524139341589124e-05,0.00462815556813,0.00017227115016456702,0.007159625370138709,1.7522170429116785e-05,0.00167523025332,0.0001265872818802786,6.033388882934791e-05,0.2915155718793,0.0,0.00102224231305,1.0557893704063231e-09,0.0
9.26e-05,8.172878851848638e-09,1.2314008e-07,0.98117240081936,0.00043764781069,0.01064809855961,4.2144751955513056e-05,9.2535036e-07,0.00041706075038,3.05264659355859e-05,0.00462598880869,0.00017230566422602608,0.007159625370138709,1.7524818803435217e-05,0.00167535794179,0.00012656860299109024,6.0307392438212146e-05,0.2915155718793,0.0,0.00102239681904,1.0553669325119877e-09,0.0
9.269999999999999e-05,8.168947816560143e-09,1.2309082e-07,0.98117240081936,0.00043758238896,0.01065020628738,4.212529359355643e-05,9.2490528e-07,0.00041688119742,3.0528646312266594e-05,0.00462385297539,0.00017233977110730489,0.007159625370138709,1.7527456975651388e-05,0.00167547760554,0.00012654968289879431,6.0281428904572754e-05,0.2915155718793,0.0,0.00102255072984,1.054944751731404e-09,0.0
9.279999999999999e-05,8.165064651792149e-09,1.2304161e-07,0.98117240081936,0.00043751615071,0.01065228933089,4.210611166804177e-05,9.2446562e-07,0.00041670525771,3.0530683152466644e-05,0.00462174748494,0.00017237347855221562,0.007159625370138709,1.7530085151627702e-05,0.0016755893917,0.00012653052666731712,6.0255987850417526e-05,0.2915155718793,0.0,0.00102270405746,1.0545229994737402e-09,0.0
9.29e-05,8.161228474324717e-09,1.2299244e-07,0.98117240081936,0.00043744911311,0.01065434815979,4.208720096151634e-05,9.2403128e-07,0.00041653286084,3.053257909274479e-05,0.00461967176465,0.00017240679416055226,0.007159625370138709,1.7532703531398663e-05,0.00167569344497,0.0001265111392622562,6.0231059094391605e-05,0.2915155718793,0.0,0.00102285681357,1.054101590034412e-09,0.0
9.3e-05,8.157438400937913e-09,1.229433e-07,0.98117240081936,0.00043738129298,0.01065638323498,4.206855635200471e-05,9.2360216e-07,0.00041636393773,3.0534336725383067e-05,0.00461762525231,0.00017243972539051787,0.007159625370138709,1.753531230985649e-05,0.00167578990762,0.00012649152554798846,6.020663264745942e-05,0.2915155718793,0.0,0.00102300900954,1.0536804377088358e-09,0.0
9.31e-05,8.153693636733794e-09,1.2289421e-07,0.98117240081936,0.00043731270682,0.0106583950088,4.205017281145999e-05,9.2317817e-07,0.00041619842063,3.0535958599844487e-05,0.00461560739602,0.000172472279561799,0.007159625370138709,1.753791167623691e-05,0.00167587891957,0.0001264716902963462,6.0182698712904714e-05,0.2915155718793,0.0,0.00102316065641,1.0532597139061794e-09,0.0
9.32e-05,8.149993298492428e-09,1.2284517e-07,0.98117240081936,0.00043724337079,0.01066038392515,4.2032045403668476e-05,9.2275921e-07,0.00041603624305,3.0537447222226424e-05,0.00461361765396,0.00017250446385750758,0.007159625370138709,1.754050181514759e-05,0.00167596061836,0.00012645163818083302,6.015924767620843e-05,0.2915155718793,0.0,0.00102331176495,1.0528394186264426e-09,0.0
9.329999999999999e-05,8.14633659131587e-09,1.2279616e-07,0.98117240081936,0.00043717330074,0.01066235041964,4.201416928306519e-05,9.2234519e-07,0.00041587733978,3.053880505708269e-05,0.00461165549426,0.00017253628532660833,0.007159625370138709,1.7543082905711113e-05,0.00167603513925,0.00012643137378529992,6.0136270107940804e-05,0.2915155718793,0.0,0.00102346234561,1.052419380460458e-09,0.0
9.34e-05,8.14272272030618e-09,1.2274719e-07,0.98117240081936,0.00043710251221,0.01066429491975,4.19965396930941e-05,9.2193602e-07,0.00041572164684,3.054003452724129e-05,0.00460972039482,0.0001725677508865076,0.007159625370138709,1.7545655122764833e-05,0.00167610261521,0.0001264109016039453,6.011375675653124e-05,0.2915155718793,0.0,0.00102361240859,1.0519996851128093e-09,0.0
9.35e-05,8.139150802243419e-09,1.2269827e-07,0.98117240081936,0.00043703102043,0.01066621784498,4.197915196475041e-05,9.215316e-07,0.00041556910147,3.0541138014168905e-05,0.00460781184315,0.00017259886732548096,0.007159625370138709,1.7548218636003825e-05,0.00167616317694,0.00012639022604131497,6.0091698546822374e-05,0.2915155718793,0.0,0.00102376196379,1.0515804182880803e-09,0.0
9.36e-05,8.135620130551643e-09,1.2264938e-07,0.98117240081936,0.00043695884033,0.01066811960696,4.196200151475848e-05,9.2113185e-07,0.00041541964212,3.0542117859610736e-05,0.00460592933617,0.0001726296413044528,0.007159625370138709,1.7550773610837936e-05,0.00167621695296,0.00012636935141519413,6.0070086578623976e-05,0.2915155718793,0.0,0.00102391102086,1.051161408577103e-09,0.0
9.37e-05,8.132129822010915e-09,1.2260054e-07,0.98117240081936,0.00043688598654,0.01067000060962,4.19450838445697e-05,9.2073667e-07,0.00041527320839,3.0542976364861634e-05,0.0046040723801,0.00017266007935974763,0.007159625370138709,1.7553320208391777e-05,0.00167626406957,0.0001263482819566074,6.004891211803699e-05,0.2915155718793,0.0,0.0010240595892,1.0507428273890454e-09,0.0
9.379999999999999e-05,8.128679258367283e-09,1.2255173e-07,0.98117240081936,0.0004368124734,0.01067186124931,4.192839453854034e-05,9.2034599e-07,0.00041512974104,3.054371579258826e-05,0.00460224049026,0.00017269018790503165,0.007159625370138709,1.7555858585504753e-05,0.00167630465095,0.00012632702181271082,6.002816659889946e-05,0.2915155718793,0.0,0.00102420767796,1.05032450331474e-09,0.0
9.389999999999999e-05,8.1252676447228e-09,1.2250297e-07,0.98117240081936,0.00043673831498,0.01067370191493,4.191192926256506e-05,9.1995972e-07,0.00041498918197,3.0544338365918e-05,0.00460043319092,0.0001727199732334165,0.007159625370138709,1.7558388894559595e-05,0.00167633881911,0.00012630557505257596,6.000784161989456e-05,0.2915155718793,0.0,0.00102435529603,1.0499066077633542e-09,0.0
9.4e-05,8.121894274501518e-09,1.2245425e-07,0.98117240081936,0.00043666352507,0.0106755229881,4.1895683762892495e-05,9.1957778e-07,0.00041485147417,3.054484627080766e-05,0.00459865001517,0.00017274944152021008,0.007159625370138709,1.7560911284339477e-05,0.00167636669402,0.00012628394566429772,5.998792893732054e-05,0.2915155718793,0.0,0.00102450245209,1.0494890550303043e-09,0.0
9.41e-05,8.1185583528055e-09,1.2240557e-07,0.98117240081936,0.00043658811716,0.01067732484323,4.187965386421212e-05,9.1920008e-07,0.00041471656174,3.054524165513247e-05,0.00459689050471,0.00017277859882404943,0.007159625370138709,1.7563425899513727e-05,0.00167638839356,0.00012626213754921052,5.9968420467982696e-05,0.2915155718793,0.0,0.00102464915458,1.04907184511559e-09,0.0
9.42e-05,8.115259261380787e-09,1.2235693e-07,0.98117240081936,0.0004365121045,0.01067910784772,4.186383546901649e-05,9.1882655e-07,0.00041458438984,3.054552662959708e-05,0.00459515420978,0.0001728074510901369,0.007159625370138709,1.75659328813235e-05,0.00167640403357,0.00012624015453924033,5.994930828196341e-05,0.2915155718793,0.0,0.00102479541174,1.048654978019212e-09,0.0
9.43e-05,8.11199629365143e-09,1.2230833e-07,0.98117240081936,0.00043643550008,0.01068087236203,4.184822455559691e-05,9.1845711e-07,0.00041445490467,3.054570326882885e-05,0.00459344068894,0.00017283600415137304,0.007159625370138709,1.7568432366896136e-05,0.00167641372791,0.00012621800039112053,5.993058459973007e-05,0.2915155718793,0.0,0.00102494123157,1.0482384537411696e-09,0.0
9.439999999999999e-05,8.108768743041487e-09,1.2225977e-07,0.98117240081936,0.00043635831662,0.0106826187398,4.1832817176950255e-05,9.1809168e-07,0.00041432805348,3.0545773611377825e-05,0.00459174950895,0.00017286426373029832,0.007159625370138709,1.7570924490273597e-05,0.00167641758846,0.00012619567878349993,5.9912241793581046e-05,0.2915155718793,0.0,0.00102508662189,1.047822272281463e-09,0.0
9.449999999999999e-05,8.105575902975002e-09,1.2221125e-07,0.98117240081936,0.00043628056659,0.01068434732803,4.1817609459503463e-05,9.1773018e-07,0.00041420378451,3.054573966026337e-05,0.00459008024463,0.00017289223544200588,0.007159625370138709,1.7573409381726858e-05,0.00167641572515,0.00012617319332272706,5.989427237896974e-05,0.2915155718793,0.0,0.0010252315903,1.047406433640092e-09,0.0
9.46e-05,8.102417243520018e-09,1.2216277e-07,0.98117240081936,0.00043620226222,0.01068605846715,4.180259760202028e-05,9.1737255e-07,0.000414082047,3.0545603383702994e-05,0.00458843247874,0.00017291992479527435,0.007159625370138709,1.757588716827011e-05,0.001676408246,0.00012615054754574174,5.987666901595049e-05,0.2915155718793,0.0,0.00102537614421,1.0469909378170573e-09,0.0
